donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-003,cross-donor,leak_free,ALL,0.7027271269695512,0.6748481482475212,0.7289557098760101,0.7545550468127369,693,0.05534175533164037,0.09296930278847453
ENC-003,cross-donor,leak_free,Peyers_patch,0.6946366782006921,0.6071341686482531,0.7767866026003392,0.7350979148821496,68,0.09156926700132885,
ENC-003,cross-donor,leak_free,adrenal_gland,0.7482853223593965,0.6508255933952529,0.8363722126929675,0.7937650686497668,54,0.08528230831890318,
ENC-003,cross-donor,leak_free,body_of_pancreas,0.7443389335281229,0.6136483677460385,0.8517304850919716,0.8031282113734548,37,0.06640628857545276,
ENC-003,cross-donor,leak_free,coronary_artery,0.7482993197278912,0.5835192601067887,0.8963006535947712,0.7584027798025494,21,0.07612229741373583,
ENC-003,cross-donor,leak_free,esophagus_squamous_epithelium,0.7111620158267388,0.602523635516912,0.8102449108190389,0.7675764522254275,49,0.040646055494643805,
ENC-003,cross-donor,leak_free,gastrocnemius_medialis,0.7292899408284024,0.5637284519542584,0.8533541666666666,0.7723384007126322,26,0.07089431748900041,
ENC-003,cross-donor,leak_free,gastroesophageal_sphincter,0.7978596908442331,0.6782608695652174,0.9008037843515784,0.8447611082746074,29,0.0652489638113475,
ENC-003,cross-donor,leak_free,heart_left_ventricle,0.7493074792243768,0.6414958225619123,0.8595211693548387,0.802495605505726,38,0.11050970860116566,
ENC-003,cross-donor,leak_free,right_lobe_of_liver,0.5740099961553249,0.4592100752508361,0.6932751035196687,0.6753262517838674,51,0.045380163190544734,
ENC-003,cross-donor,leak_free,spleen,0.6592933065211146,0.5545822114452977,0.756050149447327,0.7153047994281716,59,0.09590651170446687,
ENC-003,cross-donor,leak_free,thyroid_gland,0.7485822306238185,0.5909090909090909,0.8845008116883117,0.8061987227218077,23,0.053338790382916654,
ENC-003,cross-donor,leak_free,tibial_nerve,0.71900826446281,0.6029796502124877,0.8246012959877638,0.7548311329879511,44,0.04141917587438746,
ENC-003,cross-donor,leak_free,transverse_colon,0.7482698961937715,0.6268392373697976,0.8658210577565416,0.7949692159008928,34,-0.03351155519029446,
ENC-003,cross-donor,leak_free,upper_lobe_of_left_lung,0.6455555555555557,0.5078879989495799,0.777790346907994,0.7087195735779763,30,0.018208156885260642,
ENC-003,cross-donor,leak_free,uterus,0.7585034013605442,0.6483939752849192,0.8512781675170068,0.7663061124562968,42,0.08155222196320432,
ENC-004,cross-donor,full,ALL,0.6822391297607242,0.6755445970318354,0.6890913673360174,0.7288424470792896,10629,0.06333486893440671,0.10311812621267116
ENC-004,cross-donor,leak_free,ALL,0.7238337410115026,0.7000958219730179,0.7463972058332695,0.7623631842243205,807,0.03949295624210435,0.06945388823873037
ENC-004,cross-donor,leak_free,adrenal_gland,0.7847222222222223,0.643337542087542,0.9149408895502645,0.8254229004663488,24,0.023461661343199724,
ENC-004,cross-donor,leak_free,ascending_aorta,0.79296875,0.6568382352941177,0.9057907831101191,0.836312160509452,32,0.02972222963213438,
ENC-004,cross-donor,leak_free,body_of_pancreas,0.7323232323232323,0.6479260272657449,0.8113597230284658,0.7604276665424369,66,0.11347539579616463,
ENC-004,cross-donor,leak_free,breast_epithelium,0.635,0.4674493286445012,0.8005488465409046,0.7023369318912798,20,0.0042632355134926405,
ENC-004,cross-donor,leak_free,esophagus_squamous_epithelium,0.7315689981096408,0.5653021442495128,0.873153409090909,0.7675377857009158,23,0.03328928267164044,
ENC-004,cross-donor,leak_free,gastrocnemius_medialis,0.6345270890725436,0.5030987884436161,0.773902249432831,0.6741343310968779,33,0.0343985407780841,
ENC-004,cross-donor,leak_free,gastroesophageal_sphincter,0.7351013565005335,0.648996447588859,0.8133315691700338,0.7629678888669537,81,0.025682331338799252,
ENC-004,cross-donor,leak_free,heart_left_ventricle,0.7369170523317906,0.6333571229087608,0.8306764903329751,0.7965933603512712,53,0.04940144260755319,
ENC-004,cross-donor,leak_free,right_atrium_auricular_region,0.713387573964497,0.6186585899662529,0.8165991151705436,0.7817894430798411,52,0.022114009750399403,
ENC-004,cross-donor,leak_free,spleen,0.6528742283950616,0.566532315193485,0.7500995122521351,0.699752988058945,72,0.002717972855970482,
ENC-004,cross-donor,leak_free,stomach,0.696149843912591,0.5590309498930188,0.8187644432773109,0.7570657539316544,31,-0.04644449413017701,
ENC-004,cross-donor,leak_free,thyroid_gland,0.7176818691970207,0.6499692246084481,0.7857649929497261,0.7519756473017838,99,0.03728690131941545,
ENC-004,cross-donor,leak_free,tibial_nerve,0.6119817496528468,0.5242874277962128,0.7033343442888526,0.6912065382561936,71,0.010703010072109399,
ENC-004,cross-donor,leak_free,upper_lobe_of_left_lung,0.703905325443787,0.6061678529301868,0.7950441756733574,0.7250329780024722,65,0.0835250244617352,
ENC-004,cross-donor,leak_free,uterus,0.7617065556711758,0.6338537108537109,0.8707282913165266,0.7922080930122983,31,0.09875665414605886,
