38	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:58	2026-07-10 10:24:58	0.03	bash run_hp_job.sh cfg004__ENC-002__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 1 1.472e-05 8 4 0.01 50 1
39	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:58	2026-07-10 10:24:58	0.03	bash run_hp_job.sh cfg004__ENC-003__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 42 1.472e-05 8 4 0.01 50 1
40	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:01	2026-07-10 10:25:01	0.04	bash run_hp_job.sh cfg004__ENC-003__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 13 1.472e-05 8 4 0.01 50 1
42	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:01	2026-07-10 10:25:01	0.04	bash run_hp_job.sh cfg004__ENC-004__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 42 1.472e-05 8 4 0.01 50 1
41	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:01	2026-07-10 10:25:01	0.03	bash run_hp_job.sh cfg004__ENC-003__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 1 1.472e-05 8 4 0.01 50 1
43	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:03	2026-07-10 10:25:03	0.03	bash run_hp_job.sh cfg004__ENC-004__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 13 1.472e-05 8 4 0.01 50 1
45	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:03	2026-07-10 10:25:03	0.03	bash run_hp_job.sh cfg005__ENC-001__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 42 3.991e-05 16 4 0.1 0 2
44	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:03	2026-07-10 10:25:03	0.03	bash run_hp_job.sh cfg004__ENC-004__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 1 1.472e-05 8 4 0.01 50 1
48	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:07	2026-07-10 10:25:07	0.04	bash run_hp_job.sh cfg005__ENC-002__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 42 3.991e-05 16 4 0.1 0 2
46	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:07	2026-07-10 10:25:07	0.04	bash run_hp_job.sh cfg005__ENC-001__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 13 3.991e-05 16 4 0.1 0 2
47	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:07	2026-07-10 10:25:07	0.04	bash run_hp_job.sh cfg005__ENC-001__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 1 3.991e-05 16 4 0.1 0 2
51	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:10	2026-07-10 10:25:10	0.03	bash run_hp_job.sh cfg005__ENC-003__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 42 3.991e-05 16 4 0.1 0 2
49	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:10	2026-07-10 10:25:10	0.03	bash run_hp_job.sh cfg005__ENC-002__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 13 3.991e-05 16 4 0.1 0 2
50	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:10	2026-07-10 10:25:10	0.03	bash run_hp_job.sh cfg005__ENC-002__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 1 3.991e-05 16 4 0.1 0 2
52	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:12	2026-07-10 10:25:12	0.03	bash run_hp_job.sh cfg005__ENC-003__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 13 3.991e-05 16 4 0.1 0 2
54	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:12	2026-07-10 10:25:12	0.03	bash run_hp_job.sh cfg005__ENC-004__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 42 3.991e-05 16 4 0.1 0 2
53	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:12	2026-07-10 10:25:12	0.03	bash run_hp_job.sh cfg005__ENC-003__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 1 3.991e-05 16 4 0.1 0 2
55	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:15	2026-07-10 10:25:15	0.03	bash run_hp_job.sh cfg005__ENC-004__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 13 3.991e-05 16 4 0.1 0 2
56	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:15	2026-07-10 10:25:15	0.04	bash run_hp_job.sh cfg005__ENC-004__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 1 3.991e-05 16 4 0.1 0 2
57	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:15	2026-07-10 10:25:15	0.03	bash run_hp_job.sh cfg006__ENC-001__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 42 5.651e-05 32 3 0.0 100 1
58	127	r109u24n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:18	2026-07-10 10:25:18	0.03	bash run_hp_job.sh cfg006__ENC-001__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 13 5.651e-05 32 3 0.0 100 1
61	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:18	2026-07-10 10:25:18	0.03	bash run_hp_job.sh cfg006__ENC-002__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 13 5.651e-05 32 3 0.0 100 1
60	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:18	2026-07-10 10:25:18	0.04	bash run_hp_job.sh cfg006__ENC-002__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 42 5.651e-05 32 3 0.0 100 1
59	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:18	2026-07-10 10:25:18	0.03	bash run_hp_job.sh cfg006__ENC-001__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 1 5.651e-05 32 3 0.0 100 1
62	127	r109u24n01.mccleary.ycrc.yale.edu	2026-07-10 10:25:21	2026-07-10 10:25:21	0.03	bash run_hp_job.sh cfg006__ENC-002__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 1 5.651e-05 32 3 0.0 100 1
